first	last	0
27	46	0.006955179007106247
28	47	0.0062292470610703235
29	48	0.006611265270986162
30	49	0.006611265270986162
31	50	0.006149144225645669
32	51	0.006149144225645669
33	52	0.0064555097576604464
34	53	0.0064555097576604464
35	54	0.006454119083434324
36	55	0.0069811846151347345
37	56	0.0069811846151347345
38	57	0.007653575603464943
39	58	0.007653575603464943
40	59	0.007653575603464943
41	60	0.012226633961790379
42	61	0.012226633961790379
43	62	0.014182269592275084
44	63	0.014182269592275084
45	64	0.015569988635667031
46	65	0.01762441180314308
47	66	0.018473716419810722
48	67	0.020848640329471348
49	68	0.020721045969224614
50	69	0.020721045969224614
51	70	0.023062419863180035
52	71	0.023062419863180035
53	72	0.03100230052294794
54	73	0.03100230052294794
55	74	0.04533737044581823
56	75	0.05564921983251625
57	76	0.05039094151612463
58	77	0.04604775212550751
59	78	0.04604775212550751
60	79	0.04604775212550751
61	80	0.042670689404763595
62	81	0.042670689404763595
63	82	0.04193110356632574
64	83	0.04193110356632574
65	84	0.04193110356632574
66	85	0.043514613737639526
67	86	0.0412930116614089
68	87	0.03919406705192228
69	88	0.041360042159108
70	89	0.03872471450060594
71	90	0.036062205482229666
72	91	0.036062205482229666
73	92	0.03021629145034352
74	93	0.03021629145034352
75	94	0.01877410205265317
76	95	0.008279379005220048
77	96	0.009102310478528013
78	97	0.009709339778230465
79	98	0.010042058586830264
80	99	0.009120458777178911
81	100	0.008841350459996133
82	101	0.008444932450593445
83	102	0.008215091928494296
84	103	0.008215091928494296
85	104	0.008215091928494296
86	105	0.008215091928494296
87	106	0.00881631832392593
88	107	0.009414864510849035
89	108	0.009414864510849035
90	109	0.008715876877944236
91	110	0.008612842817869556
92	111	0.008168298901408518
93	112	0.008168298901408518
94	113	0.01024926904652251
95	114	0.00951346331348112
96	115	0.009544070788948778
97	116	0.008779452814440722
98	117	0.009240271683005842
99	118	0.00832546089207656
100	119	0.009075400932252543
101	120	0.010029125316527325
102	121	0.01064561120096741
103	122	0.008303715804177193
104	123	0.009358264069845853
105	124	0.009358264069845853
106	125	0.009358264069845853
107	126	0.008919405211560498
108	127	0.010498895070111492
109	128	0.010007077781296262
110	129	0.010007077781296262
111	130	0.010007077781296262
112	131	0.010857207633218966
113	132	0.010922951375205546
114	133	0.009694176080418707
115	134	0.0101052807766486
116	135	0.010179414410394974
117	136	0.01872596332944124
118	137	0.019241368592630318
119	138	0.023813905448120957
120	139	0.023813905448120957
121	140	0.024869427185747903
122	141	0.024869427185747903
123	142	0.02721493833552604
124	143	0.027673026425610776
125	144	0.0266216767106622
126	145	0.0266216767106622
127	146	0.028830762718857723
128	147	0.027531594856814123
129	148	0.030134519805847526
130	149	0.030134519805847526
131	150	0.02769305213446694
132	151	0.028980260198165884
133	152	0.028703516027167517
134	153	0.027440227560157876
135	154	0.026839456294472975
136	155	0.026000879736121134
137	156	0.01640717451979275
138	157	0.01640717451979275
139	158	0.011269154757105066
140	159	0.011269154757105066
141	160	0.011269154757105066
142	161	0.011112877740944556
143	162	0.011899025880971581
144	163	0.009801332878288467
145	164	0.009100572135745359
146	165	0.009100572135745359
147	166	0.009566030799228544
148	167	0.009051620402985851
149	168	0.009467836556371338
150	169	0.008957332690454749
151	170	0.010839957924068023
152	171	0.010839957924068023
153	172	0.010254831743427
154	173	0.00972612268764117
155	174	0.009905898937599909
156	175	0.01099593468102062
157	176	0.01099593468102062
158	177	0.01099593468102062
159	178	0.010839957924068023
160	179	0.01045573068163146
161	180	0.01029804197831009
162	181	0.009856403577642916
163	182	0.00874694354681708
164	183	0.00923108156311993
165	184	0.00958820211974787
166	185	0.00958820211974787
167	186	0.009267666992760996
168	187	0.009321582362758362
169	188	0.008757396526714527
170	189	0.009383199928469633
171	190	0.008132555899423658
172	191	0.008132555899423658
173	192	0.009394753222040496
174	193	0.013089125150137862
175	194	0.014260271516279557
176	195	0.014248099296267396
177	196	0.014030512267349467
178	197	0.014079742134954202
179	198	0.014876598466522372
180	199	0.015676792416233234
181	200	0.01617576632856597
182	201	0.017068340780440682
183	202	0.02356865011495693
184	203	0.02356865011495693
185	204	0.027693588537382723
186	205	0.027693588537382723
187	206	0.027693588537382723
188	207	0.0296398371168411
189	208	0.029586196825262093
190	209	0.028915693180524484
191	210	0.02836677419669929
192	211	0.0267852199996542
193	212	0.026584962911092566
194	213	0.024118463103641772
195	214	0.024389002728092832
196	215	0.023263794457816234
197	216	0.024191633962923904
198	217	0.02337808954064227
199	218	0.02356984212143647
200	219	0.02409001749447109
201	220	0.023005670872884517
202	221	0.023005670872884517
203	222	0.015485789632521795
204	223	0.015485789632521795
205	224	0.009239133858639016
206	225	0.009239133858639016
207	226	0.015119410186403353
208	227	0.014448757540855797
209	228	0.014167146010066002
210	229	0.015265051705357269
211	230	0.01635474610146793
212	231	0.01765599997485072
213	232	0.017904235324213574
214	233	0.017181780063742956
215	234	0.017181780063742956
216	235	0.01718873343487357
217	236	0.022766727755850744
218	237	0.024830488307416472
219	238	0.02262529618705409
220	239	0.020800567249972885
221	240	0.020565037606039602
222	241	0.019973558572683788
223	242	0.020723195193028617
224	243	0.020181116700932564
225	244	0.021718791514002647
226	245	0.019942268402596035
227	246	0.013393235803228855
228	247	0.011916434593784041
229	248	0.012891550076155178
230	249	0.012643504364186792
231	250	0.012044629472446602
232	251	0.012044629472446602
233	252	0.011320302150517743
234	253	0.011499378200866125
235	254	0.011499378200866125
236	255	0.011732770777238638
237	256	0.006165870243838032
238	257	0.006165870243838032
239	258	0.006504600557842568
240	259	0.006943636411029429
241	260	0.007659833637482494
242	261	0.006830197127727153
243	262	0.006830197127727153
244	263	0.005598854434369013
245	264	0.005598854434369013
246	265	0.006883837419306163
247	266	0.008017793183286414
248	267	0.008017793183286414
249	268	0.008017793183286414
250	269	0.007481479667982289
251	270	0.009800081271484955
252	271	0.009241864637119401
253	272	0.01089523722455639
254	273	0.007866348760061679
255	274	0.007866348760061679
256	275	0.007866348760061679
257	276	0.0066109871361409375
258	277	0.0066109871361409375
259	278	0.0066109871361409375
260	279	0.0066109871361409375
