first	last	0
27	46	0.00832933731910135
28	47	0.007605212820986844
29	48	0.008113582095832732
30	49	0.008113582095832732
31	50	0.007656663772168665
32	51	0.007656663772168665
33	52	0.008352839605443663
34	53	0.008352839605443663
35	54	0.0076456536920803736
36	55	0.007450859967441383
37	56	0.007450859967441383
38	57	0.007999908312228863
39	58	0.007999908312228863
40	59	0.007999908312228863
41	60	0.012669796728523246
42	61	0.012669796728523246
43	62	0.013532076558514863
44	63	0.013532076558514863
45	64	0.014818690622129033
46	65	0.019735114846169636
47	66	0.025110922562905067
48	67	0.03950766093989219
49	68	0.03947219577806933
50	69	0.03947219577806933
51	70	0.04396317039292899
52	71	0.04396317039292899
53	72	0.04457494443437332
54	73	0.04457494443437332
55	74	0.04772657985964654
56	75	0.04899697371598779
57	76	0.04429736337676275
58	77	0.04042710849341916
59	78	0.04042710849341916
60	79	0.04042710849341916
61	80	0.03700830539047902
62	81	0.03700830539047902
63	82	0.03736083968561372
64	83	0.03736083968561372
65	84	0.03736083968561372
66	85	0.036338663465248965
67	86	0.030339863675605615
68	87	0.018463269111135435
69	88	0.016160468514207542
70	89	0.015650617113195923
71	90	0.01545347508476188
72	91	0.01545347508476188
73	92	0.012051908916645275
74	93	0.012051908916645275
75	94	0.00975239017051293
76	95	0.008452486123550429
77	96	0.0094136184754886
78	97	0.010480749314815244
79	98	0.010123980373492747
80	99	0.00935073397959971
81	100	0.009305952596163678
82	101	0.008884383943971895
83	102	0.011192747326119221
84	103	0.011192747326119221
85	104	0.011192747326119221
86	105	0.011192747326119221
87	106	0.012036664190369178
88	107	0.013126344520645879
89	108	0.013126344520645879
90	109	0.013384393272715194
91	110	0.013370441625900018
92	111	0.012474473673110779
93	112	0.012474473673110779
94	113	0.014893250642507155
95	114	0.013577334339647019
96	115	0.013045501275242344
97	116	0.012348228283636868
98	117	0.012454768132043666
99	118	0.011998292521390147
100	119	0.012958970130072921
101	120	0.014047062468029194
102	121	0.015089103028693096
103	122	0.009011327087647207
104	123	0.010158704472232738
105	124	0.010158704472232738
106	125	0.010158704472232738
107	126	0.009623233461784904
108	127	0.010777703878735008
109	128	0.01010109699697788
110	129	0.01010109699697788
111	130	0.01010109699697788
112	131	0.010574563014975826
113	132	0.010331704892740922
114	133	0.008492338623130365
115	134	0.00855243802479574
116	135	0.008065046535680206
117	136	0.008416114991749891
118	137	0.008164662515473117
119	138	0.008524342776049732
120	139	0.008524342776049732
121	140	0.008095296123658122
122	141	0.008095296123658122
123	142	0.008679966023451533
124	143	0.007043063539555842
125	144	0.007385030467612789
126	145	0.007385030467612789
127	146	0.007696681178643411
