first	last	0
34	53	0.05297994878685469
35	54	0.05345387035956274
36	55	0.05072616951715098
37	56	0.05400384353599927
38	57	0.0487402720147909
39	58	0.04445496428049
40	59	0.04897082845556778
41	60	0.056188525920999655
42	61	0.056188525920999655
43	62	0.0555961239551146
44	63	0.05714334522856225
45	64	0.0546706960192185
46	65	0.055326683987619404
47	66	0.05735922797645086
48	67	0.059973694292886105
49	68	0.06387898053267099
50	69	0.06753982818487403
51	70	0.06644108264679668
52	71	0.060640055533688925
53	72	0.05686578546578175
54	73	0.06854731179847719
55	74	0.06854731179847719
56	75	0.0750736067893108
57	76	0.0685124881694015
58	77	0.06174109353637627
59	78	0.06593407195527347
60	79	0.05969400451338465
61	80	0.04179886202027263
62	81	0.04134538765505826
63	82	0.03470204657760918
64	83	0.03470204657760918
65	84	0.03265615836941327
66	85	0.030474011037870483
67	86	0.030474011037870483
68	87	0.027903333407981467
69	88	0.027903333407981467
70	89	0.027903333407981467
71	90	0.030564739266879908
72	91	0.03159076879788352
73	92	0.04472794951071542
74	93	0.04606925963752675
75	94	0.04606925963752675
76	95	0.049299997262901685
77	96	0.05479972902726694
78	97	0.05395806702045359
79	98	0.05395806702045359
80	99	0.05395806702045359
81	100	0.05535876289716203
82	101	0.05731889291536411
83	102	0.05731889291536411
84	103	0.055379176748689155
85	104	0.058710236991996824
86	105	0.06363357765441986
87	106	0.06363357765441986
88	107	0.07265529921461114
89	108	0.06943111148812191
90	109	0.06943111148812191
91	110	0.06943111148812191
92	111	0.07518781761876972
93	112	0.06059311459167471
94	113	0.04927063188289744
95	114	0.04634708451526215
96	115	0.04282105561512326
97	116	0.045061776023923604
98	117	0.04702657587744235
99	118	0.04702657587744235
100	119	0.04702657587744235
101	120	0.05673369583825334
102	121	0.05423862102272472
103	122	0.05423862102272472
104	123	0.05587031000013574
105	124	0.05796733290504909
106	125	0.054220790742424724
107	126	0.054220790742424724
108	127	0.04535610907273946
109	128	0.046376968428928196
110	129	0.04686780147667586
111	130	0.04379131397005932
112	131	0.041261088030510734
113	132	0.04731319460090393
114	133	0.0493042546971774
115	134	0.047995366569850303
116	135	0.046452974547247755
117	136	0.04108642406022522
118	137	0.04108642406022522
119	138	0.04108642406022522
120	139	0.04005017547401567
121	140	0.031247202342443426
122	141	0.03142532320380751
123	142	0.03142532320380751
124	143	0.03142532320380751
125	144	0.03142532320380751
126	145	0.034812712577532275
127	146	0.034812712577532275
128	147	0.03677375230391292
129	148	0.03677375230391292
130	149	0.03820752516999417
131	150	0.04066359169882569
132	151	0.04003383105040735
133	152	0.03458947019051109
134	153	0.031162478187412565
135	154	0.03515585450248903
136	155	0.03491302306602264
137	156	0.035110323608151583
138	157	0.035581476635636176
139	158	0.04311645605486865
140	159	0.044723679946997316
141	160	0.04550637770203632
142	161	0.04518265804669204
143	162	0.04518265804669204
144	163	0.04518265804669204
145	164	0.04567779401412434
146	165	0.049239410698208905
147	166	0.04912205834317332
148	167	0.04789249676901756
149	168	0.046523260000675144
150	169	0.04636992518829949
151	170	0.048640718750060596
152	171	0.05159069843858373
153	172	0.05159069843858373
154	173	0.06056817459207143
155	174	0.06228526277463351
156	175	0.06532541653659794
157	176	0.06532541653659794
158	177	0.06946713593199329
159	178	0.06886345358469398
160	179	0.07089910757588097
161	180	0.07629884841591089
162	181	0.07910767738357531
163	182	0.07910767738357531
164	183	0.07910767738357531
165	184	0.07809298888119788
166	185	0.07597336882512883
167	186	0.07877585222835996
168	187	0.0843692475467908
169	188	0.09040000629859356
170	189	0.09380765184109449
171	190	0.08759043323629077
172	191	0.0806787434079664
173	192	0.0806787434079664
174	193	0.07570686981421662
175	194	0.06825297874966131
176	195	0.06825297874966131
177	196	0.06462184823129159
178	197	0.06236765201200605
179	198	0.05712726288754824
180	199	0.05119223575973707
181	200	0.03834887822594667
182	201	0.03834887822594667
183	202	0.03834887822594667
184	203	0.03834887822594667
185	204	0.0384140653148568
186	205	0.0384140653148568
187	206	0.0384140653148568
188	207	0.028036623850305607
189	208	0.028036623850305607
190	209	0.028036623850305607
191	210	0.022822686007320042
192	211	0.018216360450965224
193	212	0.018216360450965224
194	213	0.018216360450965224
195	214	0.02061498800540181
196	215	0.02061498800540181
197	216	0.016839426151881064
198	217	0.03080390154702607
199	218	0.03080390154702607
200	219	0.040629568612947156
201	220	0.040629568612947156
202	221	0.040629568612947156
203	222	0.049953895501658095
204	223	0.049953895501658095
205	224	0.05354633309883263
206	225	0.048200705899917214
207	226	0.04217561766242756
208	227	0.03819124745831895
209	228	0.03473116633640522
210	229	0.03473116633640522
211	230	0.038328674040494976
212	231	0.04282555867060719
213	232	0.038067163262761945
214	233	0.03496652603636495
215	234	0.03178775094214996
216	235	0.02923883959661354
217	236	0.026989698089181727
218	237	0.022961426301409335
219	238	0.022961426301409335
220	239	0.017782065766515715
221	240	0.018114753045174133
222	241	0.020043314390157052
223	242	0.015774417791397564
224	243	0.017143632566795002
225	244	0.014669153544429214
226	245	0.014565025747143823
227	246	0.01764254252358526
228	247	0.01851379303882643
229	248	0.023338297406525398
230	249	0.023338297406525398
231	250	0.023338297406525398
232	251	0.026758442272754597
233	252	0.035485792663025394
234	253	0.037220112317976506
235	254	0.04109188230929665
236	255	0.04416042596418769
237	256	0.04784046146120333
238	257	0.051054642397728285
239	258	0.051054642397728285
240	259	0.051054642397728285
241	260	0.05480418659734193
242	261	0.059047065542194306
243	262	0.06191619416658751
244	263	0.06267598243732951
245	264	0.06473920058632719
246	265	0.06473920058632719
247	266	0.06690459715794189
248	267	0.0625067767161154
249	268	0.06212655508580012
250	269	0.057238474712378466
251	270	0.057238474712378466
252	271	0.05087524794491419
253	272	0.04374448219302651
254	273	0.04425602929600021
255	274	0.04315061256461337
256	275	0.04315061256461337
257	276	0.04315061256461337
258	277	0.04297849577722784
259	278	0.04131283223170781
260	279	0.038936965575899055
261	280	0.03341649246506241
262	281	0.027155225790252306
263	282	0.027155225790252306
264	283	0.025209105278000216
265	284	0.021224401514226127
266	285	0.022008266728094292
267	286	0.022008266728094292
268	287	0.020229726591777245
269	288	0.01833283948614938
270	289	0.019441191542592422
271	290	0.02332702822151948
272	291	0.02578282790261862
273	292	0.02970095315716374
274	293	0.02895031048597696
275	294	0.030343389072870153
276	295	0.030343389072870153
277	296	0.030343389072870153
278	297	0.02715642660504803
279	298	0.027249156192050303
280	299	0.028579392137967858
281	300	0.03128789662163148
282	301	0.028657445099689195
283	302	0.028657445099689195
284	303	0.028657445099689195
285	304	0.027351286096897808
286	305	0.025920133190370846
287	306	0.025920133190370846
288	307	0.028259975402308214
289	308	0.03458706856091967
290	309	0.034469934535846944
291	310	0.03208697215624534
292	311	0.03208697215624534
293	312	0.029760993896949382
294	313	0.028478960355053682
295	314	0.02863179132905351
296	315	0.02863179132905351
297	316	0.02983824631547358
298	317	0.03023433325642314
299	318	0.03023433325642314
300	319	0.030542724328958503
301	320	0.030519375152375197
302	321	0.033434686628633824
303	322	0.03760471614254628
304	323	0.03872518551192787
305	324	0.04116873445622226
306	325	0.0443500931216644
307	326	0.0443500931216644
308	327	0.042040525997909854
309	328	0.03619015631319644
310	329	0.036511440982982736
311	330	0.036511440982982736
312	331	0.03392301797889041
313	332	0.033058431325977106
314	333	0.03523340712471215
315	334	0.03390071713268432
316	335	0.03390071713268432
317	336	0.03236596146044931
318	337	0.0378325278637901
319	338	0.04333140190330126
320	339	0.04061689334565907
321	340	0.03777763347312894
322	341	0.035306356623551714
323	342	0.03088095382975098
324	343	0.028499838157751874
325	344	0.02703834648346959
326	345	0.02703834648346959
327	346	0.02703834648346959
328	347	0.027761337058388416
329	348	0.03456845593158612
330	349	0.040179263064554806
331	350	0.040179263064554806
332	351	0.043873269579866724
333	352	0.043873269579866724
334	353	0.043873269579866724
335	354	0.04426470184730259
336	355	0.04447577840361569
337	356	0.045707377724091454
338	357	0.04313217581219435
339	358	0.03630827282310202
340	359	0.035181690214760426
341	360	0.03629626467514489
342	361	0.03927504952338297
343	362	0.03927504952338297
344	363	0.03927504952338297
345	364	0.04525991046521624
346	365	0.04525991046521624
347	366	0.04525991046521624
348	367	0.04525991046521624
349	368	0.04649314726041342
350	369	0.044908071730072344
351	370	0.04148487624243905
352	371	0.04106486397639309
353	372	0.04155835267224666
354	373	0.041448695848594196
355	374	0.04058239374597272
356	375	0.040136772694860344
357	376	0.038646222842027955
358	377	0.036535790838562475
359	378	0.04097580354571106
360	379	0.04410920239597896
361	380	0.045240151603577694
362	381	0.045240151603577694
363	382	0.04187941667948505
364	383	0.03996588751239352
365	384	0.037030126262797634
366	385	0.037030126262797634
367	386	0.037030126262797634
368	387	0.03477467278015759
369	388	0.03340204909828881
370	389	0.030417639454405076
371	390	0.03527593598206032
372	391	0.03844308500575319
373	392	0.03955383869178766
374	393	0.04076766231445415
375	394	0.041267637929396445
376	395	0.03973996498512316
377	396	0.03740076236801288
378	397	0.03851197790589185
379	398	0.03593207350248706
380	399	0.0353125322425011
381	400	0.03518849203283405
382	401	0.03518849203283405
383	402	0.03771158865936473
384	403	0.03954783461780909
385	404	0.03954783461780909
386	405	0.036883488302167304
387	406	0.03451313267849791
388	407	0.03464093368175593
389	408	0.0330769053997573
390	409	0.03096901358143659
391	410	0.028308746957087936
392	411	0.02446359942566177
393	412	0.0211594483502762
394	413	0.01776878402710859
395	414	0.01776878402710859
396	415	0.01725210617000774
397	416	0.02294276748689134
398	417	0.026333868469984666
399	418	0.02631518912871802
400	419	0.031347937361417125
401	420	0.031347937361417125
402	421	0.034494605821649774
403	422	0.034494605821649774
404	423	0.031338864538516184
405	424	0.029708158045938016
406	425	0.032187840599085235
407	426	0.051970063543660114
408	427	0.05668913226694577
409	428	0.05668913226694577
410	429	0.05645163778512699
411	430	0.05092655548618559
412	431	0.04768981378683208
413	432	0.04768981378683208
414	433	0.04696386666033289
415	434	0.05183317065694884
416	435	0.05738693908712116
417	436	0.060364959780489245
418	437	0.05995067867596828
419	438	0.05609467762619624
420	439	0.05472313159863131
421	440	0.050881294005424085
422	441	0.049886850008897456
423	442	0.04614084667342502
424	443	0.046292334078422655
425	444	0.045352927426699524
426	445	0.045352927426699524
427	446	0.03233894312754577
428	447	0.030509009144309637
429	448	0.03555784155076817
430	449	0.04417368771000847
431	450	0.047800148393061535
432	451	0.053552051264526494
433	452	0.06096296554875428
434	453	0.06500010489194118
435	454	0.06211471848281381
436	455	0.05735183834693879
437	456	0.0533852237804078
438	457	0.0533852237804078
439	458	0.05319909748707231
440	459	0.05319909748707231
441	460	0.053748470256110965
442	461	0.055501659857851854
443	462	0.06002773095869319
444	463	0.05945133985675099
445	464	0.05946534936270096
446	465	0.05946534936270096
447	466	0.05946534936270096
448	467	0.06685736510931052
449	468	0.06457281496046666
450	469	0.0593475421535761
451	470	0.060085169933088135
452	471	0.05611140692634166
453	472	0.038671573376604124
454	473	0.03477259444685732
455	474	0.036184552510816446
456	475	0.039319479670824345
457	476	0.039319479670824345
458	477	0.039319479670824345
459	478	0.04284507191103753
460	479	0.03939513100295426
461	480	0.0425088437682379
462	481	0.035976411279559535
463	482	0.035976411279559535
464	483	0.0401567477871352
465	484	0.045699580225417986
466	485	0.045699580225417986
467	486	0.04057553194714008
468	487	0.028565882971516084
469	488	0.02210700038907513
470	489	0.02210700038907513
471	490	0.02210700038907513
472	491	0.02210700038907513
473	492	0.024498623190536733
474	493	0.024498623190536733
475	494	0.01678138677008827
476	495	0.006310281751471473
477	496	0.006310281751471473
478	497	0.006310281751471473
479	498	0.005578642450940663
480	499	0.005297308698802205
481	500	0.004795754090378534
482	501	0.0025772487552988867
483	502	0.013857402742527272
484	503	0.013857402742527272
485	504	0.021235208847387544
486	505	0.026901526373412598
487	506	0.029120959610834392
488	507	0.0384236718332225
489	508	0.0384236718332225
490	509	0.0384236718332225
491	510	0.0384236718332225
492	511	0.0384236718332225
493	512	0.03503759243927488
494	513	0.032313926152635085
495	514	0.03514457412107476
496	515	0.038188312133262764
497	516	0.0348247207254894
498	517	0.03212079510632459
499	518	0.03261312917256689
500	519	0.03499829304596063
501	520	0.035311596542660285
502	521	0.038842756196926315
503	522	0.03159210303654542
504	523	0.03159210303654542
505	524	0.022507271987646113
506	525	0.014875093281893985
507	526	0.014875093281893985
508	527	0.003542403647353159
509	528	0.0069602227596511
510	529	0.0069602227596511
511	530	0.0069602227596511
512	531	0.0069602227596511
513	532	0.006813122947176266
514	533	0.007450198082544682
515	534	0.007002251277501053
516	535	0.007002251277501053
517	536	0.006853650446531577
518	537	0.007493084325248715
519	538	0.0075591291390129265
520	539	0.00987584396988481
521	540	0.013713304967041718
522	541	0.013713304967041718
523	542	0.013713304967041718
524	543	0.01250798711584486
525	544	0.013455987510817518
526	545	0.013455987510817518
527	546	0.015660125954591316
528	547	0.013920111959636725
529	548	0.011799506386374229
530	549	0.010952765175563872
531	550	0.010952765175563872
532	551	0.012259118249433355
533	552	0.0162085981125332
534	553	0.0162085981125332
535	554	0.01757992860923737
536	555	0.01757992860923737
537	556	0.02504099120660041
538	557	0.02504099120660041
539	558	0.02504099120660041
540	559	0.02564940403642829
541	560	0.024906399881580915
542	561	0.024906399881580915
543	562	0.02547995572636658
544	563	0.03477959919983231
545	564	0.031739936680284304
546	565	0.029681958450395188
547	566	0.02954124478933392
548	567	0.03267417059134896
549	568	0.03476686328533232
550	569	0.03981574367639807
551	570	0.04219563124235611
552	571	0.04610228204440886
553	572	0.04670296235471891
554	573	0.04670296235471891
555	574	0.04670296235471891
556	575	0.051341837269702977
557	576	0.04750823603438942
558	577	0.04750823603438942
559	578	0.044211229667083234
560	579	0.04545784477070958
561	580	0.04545784477070958
562	581	0.0496296755068156
563	582	0.052247451761469804
564	583	0.04753379183645204
565	584	0.05112969332246034
566	585	0.05495037670163819
567	586	0.05495037670163819
568	587	0.05731248856978697
569	588	0.061536955021105066
570	589	0.05872584758434109
571	590	0.057653786819501826
572	591	0.06053173961322716
573	592	0.06053173961322716
574	593	0.06053173961322716
575	594	0.058316369739002984
576	595	0.05342158178394467
577	596	0.05323612260994012
578	597	0.049860231947592495
579	598	0.06417514512728639
580	599	0.06628061012409688
581	600	0.06628061012409688
582	601	0.0611422144482598
583	602	0.06084648651357013
584	603	0.07228184581314442
585	604	0.06996492824730703
586	605	0.06646509894271097
587	606	0.06368567454248003
588	607	0.05982459312241844
589	608	0.05382223459356193
590	609	0.05877988425014819
591	610	0.05911931456573638
592	611	0.056428002700258995
593	612	0.056428002700258995
594	613	0.056428002700258995
595	614	0.05368671406661718
596	615	0.050646365367185905
597	616	0.049618467902055624
598	617	0.05177141446745504
599	618	0.045323039014476575
